Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","134","Malte","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","14","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","143","Maroc","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","775","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","143","Maroc","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","143","Maroc","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","730","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","137","Maurice","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","49","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","137","Maurice","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","137","Maurice","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","51","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","136","Mauritanie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","136","Mauritanie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","136","Mauritanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","23","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","138","Mexique","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3377","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","138","Mexique","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","983","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","138","Mexique","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4348","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","141","Mongolie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","141","Mongolie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","141","Mongolie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","273","Monténégro","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","273","Monténégro","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","273","Monténégro","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","89","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","25","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","144","Mozambique","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","112","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1896","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","28","Myanmar","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1615","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","147","Namibie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","24","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","60","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","149","Népal","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","58","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","140","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","157","Nicaragua","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","132","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","158","Niger","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","25","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","193","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","159","Nigéria","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","211","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","98","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","162","Norvège","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","111","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","153","Nouvelle-Calédonie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","153","Nouvelle-Calédonie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","153","Nouvelle-Calédonie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","156","Nouvelle-Zélande","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","232","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","156","Nouvelle-Zélande","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","156","Nouvelle-Zélande","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","209","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","221","Oman","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","221","Oman","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","120","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","221","Oman","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","112","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","226","Ouganda","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","226","Ouganda","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","226","Ouganda","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","69","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","235","Ouzbékistan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","65","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","235","Ouzbékistan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","235","Ouzbékistan","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","67","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","165","Pakistan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1396","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","165","Pakistan","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","165","Pakistan","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1045","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","166","Panama","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","209","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","166","Panama","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","166","Panama","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","206","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","168","Papouasie-Nouvelle-Guinée","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","168","Papouasie-Nouvelle-Guinée","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","168","Papouasie-Nouvelle-Guinée","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","29","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","169","Paraguay","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","74","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","169","Paraguay","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","169","Paraguay","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","69","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","150","Pays-Bas","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1074","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","150","Pays-Bas","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","585","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","150","Pays-Bas","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","234","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","170","Pérou","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1582","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","170","Pérou","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","170","Pérou","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1651","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","171","Philippines","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1380","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","171","Philippines","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","282","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","171","Philippines","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1368","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","173","Pologne","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2509","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","173","Pologne","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","77","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","173","Pologne","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1247","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","70","Polynésie française","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","70","Polynésie française","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","70","Polynésie française","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","174","Portugal","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","353","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","174","Portugal","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","85","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","174","Portugal","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","336","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","37","République centrafricaine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","7","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","37","République centrafricaine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","37","République centrafricaine","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","117","République de Corée","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","885","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","117","République de Corée","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","170","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","117","République de Corée","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","865","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","146","République de Moldova","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","46","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","146","République de Moldova","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","19","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","146","République de Moldova","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","76","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","120","République démocratique populaire lao","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","31","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","120","République démocratique populaire lao","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","40","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","120","République démocratique populaire lao","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","41","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","56","République dominicaine","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","349","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","56","République dominicaine","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","57","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","56","République dominicaine","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","400","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","116","République populaire démocratique de Corée","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","45","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","116","République populaire démocratique de Corée","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","116","République populaire démocratique de Corée","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","43","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","215","République-Unie de Tanzanie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","79","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","215","République-Unie de Tanzanie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","215","République-Unie de Tanzanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","183","Roumanie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","480","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","183","Roumanie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","141","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","183","Roumanie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","380","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1939","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","802","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2129","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","184","Rwanda","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","184","Rwanda","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","184","Rwanda","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","16","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","189","Sainte-Lucie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","189","Sainte-Lucie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","10","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","189","Sainte-Lucie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","11","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","188","Saint-Kitts-et-Nevis","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","188","Saint-Kitts-et-Nevis","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","3","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","188","Saint-Kitts-et-Nevis","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","4","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","191","Saint-Vincent-et-les Grenadines","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","191","Saint-Vincent-et-les Grenadines","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","8","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","191","Saint-Vincent-et-les Grenadines","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","9","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","244","Samoa","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","244","Samoa","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","244","Samoa","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","193","Sao Tomé-et-Principe","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","193","Sao Tomé-et-Principe","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","193","Sao Tomé-et-Principe","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","195","Sénégal","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","64","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","195","Sénégal","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","195","Sénégal","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","71","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","272","Serbie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","96","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","272","Serbie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","272","Serbie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","103","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","197","Sierra Leone","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","197","Sierra Leone","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","197","Sierra Leone","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","32","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","199","Slovaquie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","77","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","199","Slovaquie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","87","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","199","Slovaquie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","82","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","198","Slovénie","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","69","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","198","Slovénie","5611","Importations - Quantité","2734","Viande de Volailles","2018","2018","Milliers de tonnes","23","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","198","Slovénie","5301","Disponibilité intérieure","2734","Viande de Volailles","2018","2018","Milliers de tonnes","51","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","276","Soudan","5511","Production","2734","Viande de Volailles","2018","2018","Milliers de tonnes","70","Im","Données de la FAO basées sur une méthodologie d'imputation"
